Linkage.Name;Number_Of_Tokens;Metric.Architecture_Violations;Metric.Clone;Metric.Dead_Code;Metric.Cycle;Metric.Metric;Metric.Style;Metric.Universal
net/mac80211/trace.c;281;0.0722578994598704;0.0929590217903202;0.139292314073167;0.0498381206588019;0.114665909624479;0.169164814836052;0.0615408256794219
net/mac80211/tx.c;22900;0.315739524577411;0.325112949061807;0.346092565982766;0.305587896071763;0.334941782042784;0.359618771257593;0.310886856196867
net/mac80211/util.c;17008;0.252444300752235;0.264806805571513;0.29247658791453;0.239055431344528;0.27776994356846;0.31031614891755;0.246044170646029
net/mac80211/vht.c;2694;0.0985288032854621;0.118109489693167;0.161935020113443;0.0773224816654932;0.138641505145426;0.190190689555654;0.0883917847434998
net/mac80211/wep.c;1567;0.086504726919584;0.106681752333134;0.151842009876724;0.0646525568094666;0.127839079964336;0.180958219009619;0.0760589807143682
net/mac80211/wme.c;960;0.0800758229941749;0.100588069786897;0.146498620473665;0.0578606006277378;0.122096905551867;0.176098566707631;0.0694565310170913
net/mac80211/wpa.c;6524;0.140046552011332;0.157795256963607;0.197520442925441;0.120824307309646;0.176406284010866;0.223132493990285;0.130857959361881
net/mac802154/cfg.c;1954;0.0909759781213483;0.111049922057616;0.155979462438163;0.0692354475582211;0.132099159990616;0.184946921109146;0.0805835977085664
net/mac802154/iface.c;3293;0.105485931059695;0.124917913872237;0.168410615616454;0.0844406587614603;0.145294000954565;0.196451700158919;0.0954258971070377
net/mac802154/llsec.c;5179;0.125881575007534;0.144396921039062;0.185838004556306;0.105829040858624;0.163811836477045;0.212556347630794;0.116296088466133
net/mac802154/mac_cmd.c;607;0.0767894812235487;0.0976310705376338;0.144278756296591;0.0542175735353751;0.119485249953838;0.174353956217948;0.0659996869884647
net/mac802154/main.c;936;0.0804318876909838;0.101138686656229;0.14748468439412;0.0580059609673821;0.122851526924888;0.177365376755244;0.0697118750885261
net/mac802154/mib.c;932;0.0804912318071186;0.101230456134451;0.147649028380862;0.0580301876906562;0.122977297153725;0.17757651176318;0.0697544324337652
net/mac802154/rx.c;1288;0.0844241568435782;0.105015032791454;0.151101571406293;0.0621237773422902;0.126606317914684;0.180814982478533;0.073764158162596
net/mac802154/trace.c;13;0.0708076083215666;0.0920691413690332;0.139656746009224;0.0477808921712712;0.114363667514833;0.170337940586115;0.0598004071313212
net/mac802154/tx.c;483;0.0759671673161289;0.0970231069659842;0.144150552063572;0.0531631134168859;0.119102050944298;0.174535067608816;0.0650664028482893
net/mac802154/util.c;333;0.0744555591701321;0.0956172379772558;0.142981348662403;0.0515369873969918;0.117807058457329;0.173518449802077;0.0635000530157385
net/mpls/af_mpls.c;12476;0.205215979506223;0.220310476346199;0.254095008546194;0.188868301594678;0.236138340390868;0.275876937137779;0.197401483570666
net/mpls/mpls_gso.c;382;0.0751875643814531;0.0963854714036733;0.143830668150346;0.0522297566405302;0.118613280249256;0.174420047971623;0.0642133027002854
net/mpls/mpls_iptunnel.c;1239;0.0845112228653646;0.105309204717814;0.151859288171283;0.0619865430341318;0.127117658000752;0.181871560879797;0.0737440044296146
net/ncsi/ncsi-aen.c;1026;0.0823217380583109;0.103257094472799;0.150114649938343;0.0596482785017747;0.125209596670663;0.18032515932426;0.0714834001299353
net/ncsi/ncsi-cmd.c;1919;0.0920327546342547;0.112550108504819;0.158472089863149;0.0698120011882123;0.134064299475371;0.188079405803177;0.0814108186976236
net/ncsi/ncsi-manage.c;7761;0.154994748917662;0.172608963447366;0.21203313268369;0.135918160353687;0.191078965845287;0.237451108993225;0.145875782627521
net/ncsi/ncsi-netlink.c;2989;0.103750665733497;0.123791553402169;0.16864710718026;0.0820459358480161;0.144806129026456;0.197566864409592;0.0933753987145235
net/ncsi/ncsi-rsp.c;6285;0.139317834952608;0.157734055352556;0.198953275688305;0.119372656081256;0.177045029133083;0.225528576735518;0.129783666242686
net/netfilter/core.c;3038;0.104482670944818;0.124559786828587;0.169496426668204;0.0827387050915546;0.145612350818383;0.198468462579137;0.0940886483990705
net/netfilter/ipset/ip_set_bitmap_ip.c;1937;0.0927383532009631;0.113398752209244;0.159640897473168;0.0703626786692429;0.135062938175724;0.189454632945304;0.0820423620865317
net/netfilter/ipset/ip_set_bitmap_ipmac.c;2126;0.094874367088272;0.115470276647202;0.161568081500095;0.0725685360735543;0.137066839939837;0.191288756263049;0.084211762481863
net/netfilter/ipset/ip_set_bitmap_port.c;1532;0.0885853424738747;0.109509945471309;0.156343432617878;0.0659235291086829;0.131451171796585;0.186538424417163;0.0777525716428824
net/netfilter/ipset/ip_set_core.c;10769;0.188077356825345;0.20439402366931;0.240914019150486;0.170406041445775;0.221503436934712;0.264459585181325;0.179630137412484
net/netfilter/ipset/ip_set_getport.c;716;0.0800099935294155;0.101405183870932;0.149291940526753;0.0568385235382454;0.123839861059939;0.180166007623053;0.0689335972946327
net/netfilter/ipset/ip_set_hash_ip.c;1598;0.0896026506883495;0.110585362128044;0.157548907703154;0.0668779045796498;0.132587520098388;0.187827752177576;0.078739796828378
net/netfilter/ipset/ip_set_hash_ipmac.c;1634;0.0900923926845204;0.11108744351502;0.15807860713864;0.0673542827394083;0.13310254038635;0.188375257819669;0.0792231506606829
net/netfilter/ipset/ip_set_hash_ipmark.c;1644;0.0903023760586678;0.111322822161305;0.158370825532443;0.0675367624654519;0.13336454813588;0.18870412254956;0.079419986776395
net/netfilter/ipset/ip_set_hash_ipport.c;2085;0.095149896590204;0.11597931162441;0.162599748886452;0.0725911739196154;0.13782072527248;0.192657380862497;0.0843664050402405
net/netfilter/ipset/ip_set_hash_ipportip.c;2234;0.0968555125974768;0.117640524153614;0.164161577464636;0.0743448798874424;0.139435376977468;0.194155133546085;0.0860950089485061
net/netfilter/ipset/ip_set_hash_ipportnet.c;3100;0.106276010604396;0.126656577647225;0.172272402461541;0.084203400354253;0.148027335992268;0.201682329846945;0.095724889887425
net/netfilter/ipset/ip_set_hash_mac.c;828;0.0819317949224855;0.103483661899123;0.151721092504552;0.0585906406288593;0.126082627868733;0.182821249898153;0.0707742864160367
net/netfilter/ipset/ip_set_hash_net.c;2015;0.0948062359166946;0.11579246846048;0.162763894977619;0.0720776763734576;0.137798318608008;0.193047820538127;0.0839415591636582
net/netfilter/ipset/ip_set_hash_netiface.c;2595;0.101149389081356;0.121874791806503;0.16826242851601;0.0787033140694045;0.143607139700066;0.198169966804761;0.0904197452200572
net/netfilter/ipset/ip_set_hash_netnet.c;2968;0.105265233216831;0.125833751024727;0.171870247607156;0.0829890680815444;0.147401591736154;0.201551395039631;0.0946168094558909
net/netfilter/ipset/ip_set_hash_netport.c;2727;0.102774469893752;0.123494422443585;0.169869860560096;0.0803342975436482;0.145221055364676;0.199769534040183;0.0920476476152655
net/netfilter/ipset/ip_set_hash_netportnet.c;3598;0.112248767635676;0.132561764925789;0.178026354988093;0.0902493369400194;0.153861670636867;0.207338776670313;0.101732628115068
net/netfilter/ipset/ip_set_list_set.c;3687;0.113308786822895;0.133607509591863;0.179040150393163;0.0913248157531197;0.154892447253168;0.208331973402665;0.102800037292735
net/netfilter/ipset/pfxlen.c;1774;0.0928273921143078;0.114117143224824;0.161767905588643;0.0697701151701739;0.136441258410278;0.192489819895436;0.0818055822927613
net/netfilter/ipvs/ip_vs_app.c;2285;0.0984281089359071;0.119491678528247;0.166636200977952;0.0756157916381851;0.141578623150345;0.197031726818149;0.0875233944089718
net/netfilter/ipvs/ip_vs_conn.c;6181;0.14045124635556;0.159588859109936;0.202422701217143;0.119724783418692;0.179656274143843;0.230038998656437;0.130543609243121
net/netfilter/ipvs/ip_vs_core.c;10315;0.185035251161427;0.202127395548708;0.240383066376355;0.166524076246281;0.220049962989133;0.265047675767962;0.176186563175311
net/netfilter/ipvs/ip_vs_ctl.c;19216;0.280911923320594;0.29356485371318;0.321884667139522;0.267208516516904;0.306832527630612;0.340143323205202;0.27436143845356
net/netfilter/ipvs/ip_vs_dh.c;873;0.0836445993871872;0.105538870825637;0.15454267176379;0.0599326133979744;0.12849687700224;0.186136931717796;0.072309826391334
net/netfilter/ipvs/ip_vs_est.c;1000;0.0851134965604402;0.106974411805027;0.155903554845166;0.061437636075735;0.12989744117471;0.187449680552597;0.0737959922317134
net/netfilter/ipvs/ip_vs_fo.c;265;0.0773073194189157;0.0995677311507787;0.149391028006129;0.053198795297256;0.122909666573042;0.181513642221305;0.0657829937758262
net/netfilter/ipvs/ip_vs_ftp.c;2704;0.103653214058254;0.124719300456121;0.171869456024854;0.0808381710038172;0.146808884162922;0.202268613710407;0.0927471965686053
net/netfilter/ipvs/ip_vs_lblc.c;2272;0.0991073008580028;0.12042073251068;0.168124496710046;0.0760243773567078;0.142769678759124;0.198880582932858;0.0880732315022411
net/netfilter/ipvs/ip_vs_lblcr.c;3185;0.109033516373965;0.129918902497076;0.176664614359223;0.0864141757613876;0.151819006593395;0.206803014728853;0.0982210483134623
net/netfilter/ipvs/ip_vs_lc.c;279;0.077867494293482;0.100242542995231;0.150322420539656;0.0536348157677155;0.123704685032733;0.182610460228665;0.066283820522082
net/netfilter/ipvs/ip_vs_mh.c;2318;0.0999094101324595;0.121290993213039;0.169147294070951;0.0767526771094324;0.143711402031365;0.200001725376193;0.0888400584442037
net/netfilter/ipvs/ip_vs_nfct.c;1293;0.0889828483606735;0.110909551220327;0.159985940228527;0.0652357384164411;0.133901564501043;0.191626999947259;0.0776312854570899
net/netfilter/ipvs/ip_vs_nq.c;363;0.0790784815539731;0.101502600010906;0.151692305576867;0.0547926593851004;0.125016195861143;0.18405115477445;0.0674694041267571
net/netfilter/ipvs/ip_vs_ovf.c;285;0.0783415895920411;0.100835292457933;0.151180741983435;0.0539804059508782;0.124421853480599;0.183640004109194;0.0666964879709246
net/netfilter/ipvs/ip_vs_pe.c;346;0.0791003302632346;0.10159381878788;0.151938788574385;0.0547393787584395;0.125180155055513;0.184397741397635;0.0674553396076455
net/netfilter/ipvs/ip_vs_pe_sip.c;894;0.0850991651238673;0.1073478926069;0.157145037753782;0.0610032953051988;0.130677576100271;0.189250791156944;0.0735808884743919
net/netfilter/ipvs/ip_vs_proto.c;1618;0.0929917506566587;0.114907338824436;0.163958850907648;0.0692566781724897;0.137887697405178;0.195583871706545;0.0816459418842275
net/netfilter/ipvs/ip_vs_proto_ah_esp.c;600;0.0821405085138789;0.104597701415756;0.154861434268754;0.0578188659808832;0.128145978635203;0.187268011138589;0.0705143082823501
net/netfilter/ipvs/ip_vs_proto_sctp.c;3482;0.113253059674617;0.134293475110544;0.181386173882308;0.0904658188465096;0.156356140629889;0.211748287400985;0.102360332169382
net/netfilter/ipvs/ip_vs_proto_tcp.c;3930;0.118175899835159;0.13902176915768;0.185679034439848;0.0955993568020579;0.160880436526835;0.2157604105749;0.107383889818464
net/netfilter/ipvs/ip_vs_proto_udp.c;2433;0.102170643078948;0.123798646641678;0.172206486302255;0.0787470311585502;0.146477448298842;0.203416511662909;0.0909737182839747
net/netfilter/ipvs/ip_vs_rr.c;459;0.0810328916033055;0.103682554613789;0.154377074438402;0.0565027996349656;0.127432653115786;0.187061392938589;0.0693070486412261
net/netfilter/ipvs/ip_vs_sched.c;752;0.0842879399787082;0.106820890014506;0.157254182632062;0.0598842507741366;0.130448605033624;0.189770079905144;0.0726225199029284
net/netfilter/ipvs/ip_vs_sed.c;363;0.0802047044994957;0.102963407370975;0.153901980424653;0.055556519921248;0.126827843443385;0.186743647559314;0.0684224110601598
net/netfilter/ipvs/ip_vs_sh.c;1362;0.0910562754575352;0.113343747961191;0.163227612288627;0.0669184439143694;0.136714058904774;0.195389276218748;0.0795179403185723
net/netfilter/ipvs/ip_vs_sync.c;9209;0.175591963477751;0.193969487330008;0.235102096977414;0.155688693833627;0.213239884488317;0.261621557445939;0.16607782816264
net/netfilter/ipvs/ip_vs_wlc.c;338;0.0802428575368885;0.103105364435296;0.154276271864039;0.0554822508742127;0.12707864786068;0.187267732127019;0.0684068242375808
net/netfilter/ipvs/ip_vs_wrr.c;911;0.0865106910725437;0.109115883197287;0.1597108681989;0.0620287620687748;0.132819350192391;0.192331013532676;0.0748078709087432
net/netfilter/ipvs/ip_vs_xmit.c;6301;0.144609189311544;0.16453821357092;0.209143394448644;0.123025610001976;0.185435490894197;0.237901728556745;0.134291834534797
net/netfilter/nf_conncount.c;2897;0.108084713624612;0.129753470805094;0.178252525292226;0.0846169646240723;0.152475006097432;0.209521359661297;0.0968666904794486
net/netfilter/nf_conntrack_acct.c;501;0.0824062645145892;0.105308588139856;0.156568613444134;0.0576025354455768;0.12932362279061;0.189617530746616;0.0705496178981564
net/netfilter/nf_conntrack_amanda.c;1088;0.0888247373082571;0.111462716069911;0.162131084186055;0.0643072996429085;0.135200562643015;0.194798541874228;0.0771049433397919
net/netfilter/nf_conntrack_broadcast.c;344;0.0809217206437244;0.103963715236193;0.155536352371051;0.0559667247912204;0.128125206778044;0.188786820150251;0.0689927656743148
net/netfilter/nf_conntrack_core.c;10658;0.192002197915166;0.209895441577382;0.249944134361066;0.172623414555656;0.228658029758105;0.275764760239103;0.182738776858162
net/netfilter/nf_conntrack_ecache.c;1734;0.096082814783255;0.118487655403572;0.168634213278106;0.0718178709428997;0.141981036802127;0.200965243829925;0.0844837175877407
net/netfilter/nf_conntrack_expect.c;3565;0.115886661646045;0.137402483695861;0.185559238475937;0.0925845448148975;0.159963653493311;0.216607381679834;0.104747813777121
net/netfilter/nf_conntrack_extend.c;494;0.0829452483104134;0.106033587570407;0.157709953430305;0.0579400601457271;0.130243675438759;0.191027298313746;0.0709923004765941
net/netfilter/nf_conntrack_ftp.c;3097;0.1110557742579;0.132867435701639;0.181686338788877;0.0874332567418745;0.15573881827105;0.213161389402894;0.0997637688663428
net/netfilter/nf_conntrack_h323_asn1.c;4966;0.131268499106724;0.152172060307244;0.198958451663013;0.108629474478532;0.174091222518402;0.229123079355253;0.120446621718435
net/netfilter/nf_conntrack_h323_main.c;9978;0.185299737379383;0.203716943143156;0.244938368922135;0.165353491336955;0.22302895016148;0.271515091886534;0.175765058541718
net/netfilter/nf_conntrack_h323_types.c;24802;0.344907575624892;0.355911337196303;0.38053997775793;0.332990255565011;0.367449717307853;0.39641882097664;0.339210873642227
net/netfilter/nf_conntrack_helper.c;2509;0.105138461037923;0.127367053319352;0.177119131818821;0.0810643980932433;0.150675623340914;0.209195829366185;0.0936306084822593
net/netfilter/nf_conntrack_irc.c;1195;0.0911022745828763;0.114021107785896;0.165318084859228;0.066280665271652;0.138053454133416;0.198390826105464;0.0792370808760954
net/netfilter/nf_conntrack_labels.c;439;0.0830701385543328;0.106399013379552;0.158613746409601;0.0578044449890185;0.130861323250708;0.192278193191239;0.0709926642644986
net/netfilter/nf_conntrack_netbios_ns.c;231;0.0809344534822836;0.104398192123131;0.156914777607754;0.055522699386222;0.129001918178008;0.190773837964971;0.0687871595257025
net/netfilter/nf_conntrack_netlink.c;18145;0.27379052796058;0.288289181127487;0.32074009485895;0.258088162082701;0.303492252391767;0.341662198543741;0.26628450325204
net/netfilter/nf_conntrack_pptp.c;2839;0.109201163068913;0.131416129912054;0.181137711929035;0.0851418567788525;0.154710412502439;0.21319474745474;0.0977003644702801
net/netfilter/nf_conntrack_proto.c;4442;0.126551742015497;0.147992180324448;0.19598021106903;0.103331267462889;0.170474303856612;0.226919572689952;0.115451920683385
net/netfilter/nf_conntrack_proto_dccp.c;3248;0.113806749200559;0.135877170517253;0.185275230455667;0.0899039889507509;0.159019884826488;0.217123681331703;0.102380782538419
net/netfilter/nf_conntrack_proto_generic.c;619;0.0856212324393257;0.109042220983526;0.161463123118646;0.0602557776547336;0.133601119925264;0.195260493473055;0.0734960704199686
net/netfilter/nf_conntrack_proto_gre.c;1919;0.0997115474446367;0.122510158687113;0.173538054734412;0.0750201412074004;0.146416442081567;0.206437311154524;0.0879085932435509
net/netfilter/nf_conntrack_proto_icmp.c;1765;0.0981568995106362;0.121063258507509;0.172332315788368;0.0733488000438578;0.145082524588687;0.205387056284369;0.0862981637622935
net/netfilter/nf_conntrack_proto_icmpv6.c;1807;0.0987112011888126;0.121626886680797;0.172916818541166;0.073893000919089;0.145655932385517;0.205985017521586;0.0868476370676582
net/netfilter/nf_conntrack_proto_sctp.c;3950;0.121872151515884;0.143742147861364;0.192691616239192;0.0981864559956653;0.166674699537873;0.224250846317923;0.110549945856151
net/netfilter/nf_conntrack_proto_tcp.c;7277;0.157772879092023;0.178002641541034;0.223280935220013;0.135863593592181;0.199215268440322;0.252473245885321;0.14729983066179
net/netfilter/nf_conntrack_proto_udp.c;1540;0.096145447051987;0.119286456697159;0.171080709515656;0.0710832156813229;0.143551773945107;0.204474059752639;0.0841652314983315
net/netfilter/nf_conntrack_sane.c;819;0.0884899091684751;0.112023385210975;0.164696057083679;0.0630026279056133;0.136700236864133;0.198655751143302;0.0763065118129172
net/netfilter/nf_conntrack_seqadj.c;1313;0.0939077068910591;0.117223537953178;0.169409076407273;0.0686561400131186;0.141672170329073;0.203054700546498;0.0818369854221248
net/netfilter/nf_conntrack_sip.c;9096;0.177754758303218;0.197192778267989;0.240698992378071;0.156702947634001;0.217575195818016;0.268748788759037;0.167691598886887
net/netfilter/nf_conntrack_snmp.c;290;0.0831050489174132;0.106995412225001;0.160466869868903;0.0572312507588741;0.132046490536456;0.194941565720623;0.0707368892533099
net/netfilter/nf_conntrack_standalone.c;3219;0.114723317587194;0.137173302412574;0.18742090213473;0.0904094815623697;0.160714021350614;0.219817077478155;0.103100849012644
net/netfilter/nf_conntrack_tftp.c;649;0.0871726376990139;0.110943562944258;0.164147694084606;0.061428193635167;0.135869400286599;0.198450036304889;0.0748663117126163
net/netfilter/nf_conntrack_timeout.c;233;0.0827988836507771;0.106809119762319;0.160548876949295;0.0567952605626513;0.131985894906452;0.195196553781003;0.0703686652410783
net/netfilter/nf_conntrack_timestamp.c;402;0.084719698598068;0.1086754882459;0.162293383251851;0.0587750422487206;0.133795171641003;0.196862491781669;0.0723176673928767
net/netfilter/nf_dup_netdev.c;201;0.0826593331550251;0.106746471573511;0.160658351653534;0.0565724231473088;0.13200388532865;0.195417001416379;0.0701893020393171
net/netfilter/nf_flow_table_core.c;2617;0.108757749013343;0.13166211153132;0.182926700289231;0.0839518117778915;0.155679284134533;0.215978559790841;0.0969000468520335
net/netfilter/nf_flow_table_inet.c;170;0.082530542606274;0.106694081182421;0.160776960243992;0.0563608895178783;0.132031607002327;0.19564585831761;0.0700209587497325
net/netfilter/nf_flow_table_ip.c;2703;0.109887872263697;0.132809883473335;0.184113973567263;0.085062821100178;0.15684556223115;0.217191300796982;0.0980210332871162
net/netfilter/nf_log.c;2871;0.111797927263987;0.134665994159197;0.1858493459836;0.0870312990003352;0.158645107714223;0.218848829531795;0.099959015526738
net/netfilter/nf_log_common.c;1087;0.0927045657185164;0.116498883697887;0.169755372501277;0.0669347868000516;0.141449250312009;0.204091471319724;0.0803861291975517
net/netfilter/nf_log_netdev.c;288;0.0842097519689341;0.108435703989633;0.162658276944251;0.0579725037231975;0.133838675615742;0.19761723997378;0.0716678563623593
net/netfilter/nf_nat_amanda.c;326;0.0847210138591068;0.108958300972046;0.163206244152174;0.0584714894547802;0.13437315840666;0.19818156414758;0.0721732500190174
net/netfilter/nf_nat_core.c;4918;0.134233074391387;0.156194908766046;0.205349929199494;0.110447916230116;0.179223760428928;0.237041685020208;0.12286332372811
net/netfilter/nf_nat_ftp.c;639;0.088293645078666;0.112434592996237;0.166466909601822;0.062148458179116;0.13774843058881;0.201303208502565;0.0757957565181982
net/netfilter/nf_nat_helper.c;866;0.0908385369520092;0.114895913747511;0.168741181305056;0.0647838594480877;0.140122119909092;0.20345688392276;0.078383913576242
net/netfilter/nf_nat_irc.c;422;0.0861635043877471;0.110474252229444;0.164886615355624;0.0598344203700329;0.135966139487557;0.199967941954964;0.073577709563758
net/netfilter/nf_nat_proto_common.c;583;0.0879982397590308;0.112258558331274;0.166558050568432;0.0617237717688053;0.137697566210283;0.201566605828799;0.0754385524181433
net/netfilter/nf_nat_proto_dccp.c;320;0.085270757601932;0.109693558200317;0.164356718024563;0.0588203179408426;0.135302942306287;0.199599740980565;0.0726269525096317
net/netfilter/nf_nat_proto_sctp.c;279;0.0849319836790334;0.109405789162942;0.164183108221219;0.0584263045853685;0.135068656230433;0.199499733151905;0.072261773104335
net/netfilter/nf_nat_proto_tcp.c;326;0.0855400850922142;0.110020706324824;0.164813280405109;0.0590270243901602;0.135690720284654;0.200139740718391;0.072866345970583
net/netfilter/nf_nat_proto_udp.c;561;0.0881710565415646;0.112564089457849;0.167160623198091;0.0617528559464288;0.138142259616761;0.202360690265417;0.0755426623260399
net/netfilter/nf_nat_proto_unknown.c;137;0.0837112229173206;0.108347583894159;0.163488734973031;0.0570294925866163;0.134180904224789;0.199039933614699;0.0709568565570887
net/netfilter/nf_nat_redirect.c;494;0.0876549079007811;0.112142418348881;0.16695041188468;0.0611343860241624;0.137819656237226;0.202286813595906;0.0749776021980962
net/netfilter/nf_nat_sip.c;3986;0.125331026732069;0.148095448652159;0.199046822091566;0.100676648296177;0.171965881633564;0.231896742029204;0.113545772512881
net/netfilter/nf_nat_tftp.c;184;0.0845240921387783;0.109228102394236;0.164520666220155;0.057769096125253;0.135132358748508;0.200169485323888;0.0717347034112281
net/netfilter/nf_queue.c;1414;0.0978612108540261;0.121977994257503;0.175956225800621;0.0717421946640721;0.147266493301343;0.210757654395582;0.0853758323824453
net/netfilter/nf_sockopt.c;846;0.0918519448616523;0.116284365822301;0.170969057960086;0.0653910861329155;0.141903837696521;0.206225963461897;0.0792031592600575
net/netfilter/nf_synproxy_core.c;1875;0.103026314229719;0.126972440344082;0.180568706410618;0.0770921237034003;0.152081990702254;0.215123870096949;0.0906292858837693
net/netfilter/nf_tables_api.c;38444;0.496609200009841;0.502222645793355;0.514786671069359;0.49052971259031;0.508108821240307;0.522887085180905;0.493703091265391
net/netfilter/nf_tables_core.c;1371;0.0978080687495411;0.122068111631982;0.176366986819689;0.0715338993375413;0.147506830426781;0.211375144249267;0.0852485241346324
net/netfilter/nf_tables_set_core.c;102;0.0842560799095349;0.109183766995875;0.164976964739933;0.057258836881995;0.135322567535798;0.200948557951973;0.0713508925764175
net/netfilter/nf_tables_trace.c;1394;0.0982603153388387;0.12256964231771;0.17697882526595;0.0719327701473649;0.148060039680276;0.212058101506611;0.0856752561025866
net/netfilter/nfnetlink.c;2959;0.115202016299389;0.138755896416788;0.191474236729639;0.0896926369667411;0.16345414347828;0.225463374639372;0.103008055652979
net/netfilter/nfnetlink_acct.c;2659;0.112076416103257;0.135811357770234;0.188934950395683;0.0863709430600303;0.160699463269594;0.223185366954543;0.099788718993932
net/netfilter/nfnetlink_cthelper.c;3760;0.124025501655388;0.147237993727772;0.199192238653953;0.098885853216187;0.171578266381751;0.232688740731078;0.112008279294362
net/netfilter/nfnetlink_cttimeout.c;2976;0.115692087110819;0.1393286809853;0.192232151390206;0.0900931269280145;0.164113660457656;0.226340648372943;0.103455305141819
net/netfilter/nfnetlink_log.c;5246;0.140219550707005;0.162746682476159;0.213166952637991;0.115822162815429;0.186368296547734;0.24567445393273;0.128557142776746
net/netfilter/nfnetlink_osf.c;2059;0.106029983519269;0.130187881815321;0.184258136791005;0.0798664389804537;0.15551949332172;0.219118895727586;0.0935233196637287
net/netfilter/nfnetlink_queue.c;7571;0.165441195292379;0.186861663510651;0.234804997159415;0.142242348794932;0.209322846703857;0.265715541185836;0.154351712575333
net/netfilter/nft_bitwise.c;784;0.0925158189013959;0.117374791061997;0.173014190925553;0.0655929956763572;0.143441538156618;0.20888662590652;0.0796462056263996
net/netfilter/nft_byteorder.c;1011;0.095060710774739;0.119836111813271;0.175288462628787;0.0682283969453289;0.1458152274769;0.211040301326715;0.0822343626844434
net/netfilter/nft_chain_filter.c;1652;0.102060220706456;0.126544160820143;0.181344163226512;0.0755435655819146;0.152217654909123;0.216675412810439;0.0893847633836176
net/netfilter/nft_cmp.c;1079;0.0959971549790772;0.120799243396346;0.176311325954884;0.0691359381211975;0.146806343046911;0.212101675547485;0.0831569907003466
net/netfilter/nft_compat.c;5104;0.139408325561846;0.162219679883765;0.213276097516271;0.114703118284367;0.186139325481086;0.246193742680931;0.127598774205282
net/netfilter/nft_connlimit.c;1325;0.098848869749576;0.123588262973375;0.178960021027888;0.0720555531894218;0.149529621380026;0.214659899090256;0.0860411630836923
net/netfilter/nft_counter.c;1317;0.0988651740777072;0.123639001260721;0.179087829469756;0.0720345647690474;0.149616466602951;0.214837397034776;0.0860396407802248
net/netfilter/nft_ct.c;5472;0.143675137770593;0.166392951451589;0.217240006239558;0.119071237100791;0.190214511729281;0.250022668729233;0.131914012868124
net/netfilter/nft_dup_netdev.c;376;0.0889448317581353;0.114252014945489;0.170894601601309;0.061536585959596;0.14078874943154;0.207413822008924;0.0758431774098947
net/netfilter/nft_dynset.c;1704;0.103336425279472;0.128007170985203;0.183225282031195;0.0766174555178019;0.15387654662923;0.218826099134303;0.0905642577744229
net/netfilter/nft_exthdr.c;2222;0.109012461730077;0.133453510872658;0.188157514624035;0.0825422584871979;0.159082030129645;0.223426870917993;0.09635920927587
net/netfilter/nft_fib.c;802;0.0938357208929348;0.119020238781006;0.175388275725273;0.0665603243589228;0.145428348265466;0.211730485476755;0.0807975709789819
net/netfilter/nft_fib_inet.c;303;0.0885688912436231;0.114034398388403;0.17103134603382;0.0609891770557019;0.140737149012635;0.207779033886992;0.0753852717967825
net/netfilter/nft_fib_netdev.c;307;0.0887143149357652;0.114208230248376;0.171268761110311;0.0611038340662729;0.140940769253296;0.208057443021759;0.0755159884394348
net/netfilter/nft_flow_offload.c;1093;0.0972740171826126;0.12240365992448;0.178648875209729;0.0700580516601146;0.148754228149847;0.214911898054304;0.0842642764042223
net/netfilter/nft_fwd_netdev.c;1071;0.0971396822527311;0.122310789043762;0.178648809244538;0.0698788102369707;0.148704835852077;0.214971666276869;0.0841084753302818
net/netfilter/nft_hash.c;2033;0.107593135171737;0.132311591118381;0.187636487318425;0.080822494151344;0.158230995008776;0.223306152099707;0.0947962678381585
net/netfilter/nft_immediate.c;668;0.0930081914196445;0.118442497901265;0.175369612161685;0.065462268248235;0.145112531975894;0.212072276280435;0.0798407247109858
net/netfilter/nft_limit.c;1833;0.105645913579834;0.130525632912808;0.186211469137943;0.0787006207027668;0.156614135182651;0.222113843071622;0.0927655593907212
net/netfilter/nft_log.c;1554;0.102746272270721;0.12779650801835;0.183863994414577;0.0756163063002103;0.154063811255005;0.220012429969725;0.0897776408873834
net/netfilter/nft_lookup.c;1234;0.0994054731345703;0.124646813417419;0.18114203035625;0.0720685366752573;0.151114506016757;0.217566236967817;0.0863379059848032
net/netfilter/nft_masq.c;445;0.0910182588549971;0.116686211686353;0.17413627366141;0.0632192914575243;0.143601243835271;0.211176098280412;0.0777298322713771
net/netfilter/nft_meta.c;2889;0.11741795322934;0.14188906998029;0.196660371111228;0.090915186093646;0.167549117682541;0.231973116098785;0.10474913462504
net/netfilter/nft_nat.c;1413;0.101638655360147;0.126881361216383;0.183379634584225;0.0743002399542927;0.153350485735588;0.219805811769726;0.0885703812462594
net/netfilter/nft_numgen.c;1088;0.0982440564889923;0.123680377626858;0.180612001094805;0.0706959513997791;0.150352524239949;0.217317572438547;0.085075546782796
net/netfilter/nft_objref.c;1183;0.0993686353582164;0.124787669079245;0.181680599817187;0.0718392529283522;0.151441688365119;0.218361224766023;0.0862090754335228
net/netfilter/nft_osf.c;614;0.0933486094188416;0.119083782846323;0.176684298090433;0.0654768406112836;0.146069301508819;0.213821124566484;0.0800253823989584
net/netfilter/nft_payload.c;2313;0.111732143277513;0.136644581839726;0.192403650307412;0.0847514147428827;0.162767393004891;0.228353239323674;0.0988348501810214
